age,sex,adj1,adj2,adj3,adj4,adj5,celeb1_name,celeb2_name,celeb3_name,celeb4_name,celeb5_name
62,female,gravelly,raspy,world-weary,husky,knowing,Meryl Streep,Susan Lucci,Leslie Mann,Joan Chen,Glenn Close
37,male,smooth,resonant,confident,velvety,charming,Henry Cavill,Hugh Laurie,Sam Heughan,Theo James,Sebastian De Souza
71,female,breathy,high-pitched,twittering,nervous,giddy,Kristen Johnston,Jennifer Saunders,Dawn French,Lily Cole,Miranda Kerr
28,male,nasally,whiny,petulant,thin,reedy,Paul Gross,Jack Black,Seth Rogen,Aaron Yoo,Ryan McPartlin
49,female,crisp,clear,authoritative,strong,unwavering,Taraji P. Henson,Constance Zimmer,Katheryn Winnick,Sanaa Lathan,Viola Davis
62,female,gravelly,raspy,world-weary,acerbic,low,Miriam Margolyes,Joan Chen,Glenn Close,Phyllis Diller,Barbara Hershey
35,male,smooth,resonant,confident,charming,urbane,Hugh Bonneville,Theo James,Richard Madden,Sam Heughan,James Nesbitt
71,male,wheezy,high-pitched,nervous,tremulous,uncertain,John Oliver,Patton Oswalt,Louis C.K.,Tom Kenny,David Koechner
28,female,bright,clear,youthful,energetic,bubbly,Abigail Breslin,Kiernan Shipka,Raini Rodriguez,Kelli Berglund,Dove Cameron
47,male,deep,booming,authoritative,gravelly,resonant,James Earl Jones,Brian Blessed,Ron Perlman,Charles Dance,John Goodman
62,female,gravelly,raspy,world-weary,whispering,knowing,Glenn Close,Miriam Margolyes,Joan Chen,Leslie Mann,Meryl Streep
37,male,smooth,resonant,authoritative,calm,assured,Henry Cavill,Idris Elba,Hugh Bonneville,Theo James,Sebastian De Souza
71,female,breathy,high-pitched,twittering,nervous,childlike,Gillian Jacobs,Debi Mazar,Sarah Drew,Jennifer Saunders,Lily Cole
28,male,nasally,whiny,reedy,uncertain,mumbling,Seann William Scott,Jack Black,Seth Rogen,Josh Peck,Neil Gaiman
49,female,crisp,clear,strong,commanding,polished,Katheryn Winnick,Sanaa Lathan,Taraji P. Henson,Constance Zimmer,Viola Davis
37,female,breathy,sultry,husky,raspy,whispering,Scarlett Johansson,Julie Gonzalo,Katheryn Winnick,Shiri Appleby,Morena Baccarin
62,male,gravelly,resonant,authoritative,booming,commanding,Brian Blessed,James Earl Jones,John Hurt,Ron Perlman,Charles Dance
71,female,crisp,precise,sharp,cutting,witty,Miriam Margolyes,Phyllis Diller,Joan Chen,Jennifer Saunders,Glenn Close
28,male,nasal,high-pitched,reedy,nervous,uncertain,Seann William Scott,Jack Black,Seth Rogen,Neil Gaiman,Patton Oswalt
49,female,smooth,melodic,gentle,soothing,clear,Amanda Seyfried,Kelly Macdonald,Olivia Colman,Idina Menzel,Kate Beckinsale
37,female,breathy,husky,sultry,confiding,slightly raspy,Katheryn Winnick,Kelly Macdonald,Morena Baccarin,Kate Voegele,Sarah Drew
72,male,gravelly,resonant,authoritative,world-weary,gruff,Brian Blessed,James Earl Jones,John Hurt,John Amos,David Warner
51,female,high-pitched,bright,effervescent,chirpy,youthful,Kristen Bell,America Ferrera,Abigail Breslin,Witney Carson,Kelli Berglund
28,male,nasal,whiny,slightly anxious,high-strung,reedy,Seann William Scott,Chris Colfer,Jack Black,Aaron Yoo,Drake Bell
60,female,sharp,cutting,precise,unwavering,icy,Glenn Close,Miriam Margolyes,Janice Dickinson,Margo Martindale,Joan Chen
71,female,breathy,high-pitched,fluttering,nervous,childlike,Sarah Drew,Miley Cyrus,Lily Cole,Abigail Breslin,Kiernan Shipka
28,male,nasal,whiny,petulant,thin,reedy,Jason Dohring,Seann William Scott,Mark Sheppard,Neil Gaiman,Aaron Yoo
67,female,gravelly,whispering,raspy,breathy,world-weary,Phyllis Diller,Miriam Margolyes,Joan Chen,Margo Martindale,Susan Lucci
38,male,smooth,resonant,cultivated,mellifluous,commanding,Henry Cavill,Hugh Bonneville,Theo James,Sam Worthington,Richard Madden
28,female,bright,chirpy,effervescent,bubbly,youthful,Abigail Breslin,Kiernan Shipka,Kelli Berglund,Raini Rodriguez,Dove Cameron
72,male,gruff,gravelly,rumbling,booming,authoritative,Brian Blessed,James Earl Jones,John Amos,Ron Perlman,Fred Williamson
51,female,sharp,cutting,precise,pointed,incisive,Janice Dickinson,Glenn Close,Katheryn Winnick,Wanda Sykes,Constance Zimmer
37,female,husky,gravelly,world-weary,raspy,low,Taraji P. Henson,Joan Chen,Leslie Mann,Constance Zimmer,Marcia Cross
62,male,resonant,booming,authoritative,gravelly,powerful,James Earl Jones,Brian Blessed,John Goodman,Ron Perlman,Charles Dance
28,female,bright,chirpy,effervescent,youthful,clear,Abigail Breslin,Kiernan Shipka,Kelli Berglund,Raini Rodriguez,Dove Cameron
71,male,thin,reedy,high-pitched,quavering,weak,Peter Jackson,Bill Nighy,John Cleese,Stephen Fry,John Hurt
55,female,sharp,cutting,precise,witty,acerbic,Phyllis Diller,Miriam Margolyes,Jennifer Saunders,Molly Shannon,Wanda Sykes
37,female,husky,gravelly,world-weary,somber,resonant,Taraji P. Henson,Mary-Louise Parker,Constance Zimmer,Leslie Mann,Mira Furlan
62,male,crisp,precise,authoritative,controlled,refined,John Cleese,Alan Rickman,James Earl Jones,Charles Dance,David Suchet
28,female,bright,chirpy,effervescent,youthful,giddy,Abigail Breslin,Kelli Berglund,Raini Rodriguez,Kiernan Shipka,Dove Cameron
71,male,raspy,wheezy,gravelly,gruff,unpolished,Brian Blessed,John Hurt,Tom Kenny,Gary Busey,Don Rickles
55,female,sharp,witty,acerbic,cutting,sardonic,Phyllis Diller,Joan Chen,Jennifer Saunders,Wendy Williams,Kathy Griffin
37,female,husky,gravelly,warm,slightly,raspy,Taraji P. Henson,Constance Zimmer,Leslie Mann,Katheryn Winnick,Jennifer Saunders
62,male,booming,resonant,authoritative,gravelly,powerful,Brian Blessed,James Earl Jones,John Goodman,Ron Perlman,Charles Dance
28,female,bright,clear,youthful,energetic,bubbly,Abigail Breslin,Kiernan Shipka,Dove Cameron,Raini Rodriguez,Kelli Berglund
62,female,gravelly,whispering,raspy,world-weary,somber,Joan Chen,Miriam Margolyes,Glenn Close,Ruth McClanahan,Barbara Hershey
37,male,booming,resonant,authoritative,confident,mellifluous,James Earl Jones,Brian Blessed,John Goodman,Tom Kenny,Jeremy Piven
71,female,breathy,high-pitched,fluttering,nervous,childlike,Carrie Fisher,Phyllis Diller,Dawn French,Jennifer Saunders,Rosie O'Donnell
28,male,nasal,whiny,reedy,unassertive,mumbling,Jack Black,Seth Rogen,Will Forte,Paul Giamatti,Jason Segel
51,female,smooth,silky,sultry,enchanting,seductive,Katheryn Winnick,Sanaa Lathan,Thandie Newton,Jennifer Beals,Cote de Pablo
37,female,breathy,husky,sultry,melodic,slightly-nasal,Morena Baccarin,Amanda Seyfried,Kelly Macdonald,Katheryn Winnick,Shiri Appleby
62,male,gravelly,resonant,authoritative,booming,world-weary,Brian Blessed,James Earl Jones,John Goodman,Ron Perlman,James Cosmo
28,female,bright,chirpy,effervescent,youthful,slightly-high-pitched,Abigail Breslin,Kiernan Shipka,Kelli Berglund,Raini Rodriguez,Teala Dunn
71,male,raspy,whispery,thin,tremulous,reedy,John Hurt,Bill Nighy,Alan Rickman,Christopher Mintz-Plasse,John Cleese
55,female,sharp,cutting,acerbic,precise,unwavering,Janice Dickinson,Miriam Margolyes,Glenn Close,Meryl Streep,Wanda Sykes
62,female,gravelly,raspy,world-weary,whispery,intimate,Miriam Margolyes,Phyllis Diller,Joan Chen,Glenn Close,Jean Smart
38,male,smooth,resonant,authoritative,calm,assured,Henry Cavill,Idris Elba,James Earl Jones,Damian Lewis,Hugh Bonneville
28,female,bright,chirpy,youthful,effervescent,bubbly,Abigail Breslin,Kiernan Shipka,Dove Cameron,Raini Rodriguez,Kelli Berglund
71,male,gruff,booming,gravelly,rumbling,powerful,Brian Blessed,James Earl Jones,John Goodman,Ron Perlman,Fred Williamson
45,female,sharp,cutting,precise,icy,unyielding,Janice Dickinson,Katheryn Winnick,Tilda Swinton,Meryl Streep,Glenn Close
37,female,breathy,husky,sultry,seductive,low,Katheryn Winnick,Sanaa Lathan,Jennifer Beals,Debi Mazar,Monica Bellucci
62,male,gravelly,raspy,world-weary,authoritative,resonant,Brian Blessed,John Hurt,James Earl Jones,Willem Dafoe,Ron Perlman
28,female,bright,chirpy,effervescent,youthful,clear,Abigail Breslin,Kiernan Shipka,Dove Cameron,Raini Rodriguez,Kelli Berglund
71,male,quavering,thin,tremulous,weak,high-pitched,John Cleese,Alan Alda,Tom Kenny,Patton Oswalt,Jack Black
49,female,sharp,precise,cutting,witty,acerbic,Miriam Margolyes,Phyllis Diller,Joan Chen,Wanda Sykes,Jennifer Saunders
38,female,gravelly,sultry,hopeful,raspy,warm,Taraji P. Henson,Alfre Woodard,S. Epatha Merkerson,Thandie Newton,Jenifer Lewis
62,male,booming,authoritative,gruff,resonant,wise,James Earl Jones,Andre Braugher,Brian Blessed,James Cromwell,John Amos
29,female,sweet,gentle,youthful,vibrant,playful,Amanda Seyfried,Kiernan Shipka,Hailey Marie Norman,Taylor Momsen,Rose McIver
75,male,cracked,wry,crooning,ancient,melancholy,John Hurt,Walter Matthau,Jim Broadbent,Alan Rickman,Bill Nighy
45,female,sharp,sarcastic,dry,rapid-fire,acerbic,Kristen Johnston,Jenny Slate,Kathy Griffin,Wanda Sykes,Sarah Paulson
51,male,gravelly,cynical,tired,smoldering,honest,Gary Busey,Sam Trammell,David Morrissey,Ron Perlman,Harvey Keitel
31,female,silky,alluring,mysterious,sensual,calm,Morena Baccarin,Violante Placido,Thandie Newton,Marion Cotillard,Eva Green
78,male,gravely,weathered,knowing,stern,stoic,James Cosmo,Donald Sutherland,Andre Braugher,James Earl Jones,John Amos
40,female,husky,intense,passionate,fiery,strong,Gina Carano,Shohreh Aghdashloo,Sanaa Lathan,Taraji P. Henson,Kristen Johnston
33,male,smooth,charming,playful,mischievous,assured,Chris Pine,Ryan Phillippe,Chace Crawford,Josh Henderson,Ryan McPartlin
52,female,gravelly,assertive,sultry,enigmatic,powerful,S. Epatha Merkerson,Alfre Woodard,Jenifer Lewis,Viola Davis,Taraji P. Henson
31,male,nasal,whimsical,sarcastic,youthful,energetic,Tom Kenny,Darren Criss,Zachary Gordon,Rob Brydon,Josh Groban
78,male,booming,authoritative,resonant,deep,commanding,Brian Blessed,James Earl Jones,Ron Perlman,Andre Braugher,James Cromwell
45,female,smoky,raspy,cynical,dry,knowing,Debi Mazar,Debra Jo Rupp,Jennifer Saunders,Margo Martindale,Kathy Griffin
71,male,gruff,weathered,tired,honest,weary,John Amos,Walter Matthau,Fred Williamson,Brian Dennehy,Danny DeVito
39,female,sharp,witty,acerbic,dry,sardonic,Kristen Johnston,Jenny Slate,Kristen Wiig,Mary Lynn Rajskub,Sarah Paulson
68,male,eccentric,theatrical,animated,unpredictable,loud,Tim Minchin,Jack Black,Robin Williams,Hugh Laurie,Stephen Fry
35,female,raspy,sultry,playful,demanding,enigmatic,Sanaa Lathan,Thandie Newton,Taraji P. Henson,Retta,Alfre Woodard
62,male,gravelly,authoritative,booming,melancholy,wise,James Earl Jones,Brian Blessed,Andre Braugher,John Amos,Samuel L. Jackson
28,male,smooth,witty,sarcastic,youthful,charming,Ryan Phillippe,Darren Criss,Theo James,Chace Crawford,Armie Hammer
78,female,cracked,spirited,eccentric,warm,unpredictable,Miriam Margolyes,Dawn French,Phyllis Diller,Jennifer Saunders,Molly Shannon
45,female,controlled,precise,intense,elegant,measured,Shohreh Aghdashloo,Olga Kurylenko,Morena Baccarin,Thandie Newton,Cate Blanchett
50,male,gruff,cynical,weary,dry,streetwise,Harvey Keitel,Andre Braugher,Michael Cudlitz,Woody Harrelson,Tamer Hassan
31,female,sweet,vulnerable,innocent,gentle,hopeful,Amanda Seyfried,Kiernan Shipka,Sarah Drew,Lea Michele,Kristen Bell
68,male,deep,resonant,commanding,stern,confident,James Earl Jones,Brian Dennehy,John Amos,Andre Braugher,David Oyelowo
40,female,powerful,assertive,confident,rich,vibrant,Jenifer Lewis,Uzo Aduba,Taraji P. Henson,Sanaa Lathan,Retta
29,male,energetic,enthusiastic,goofy,nasal,upbeat,Jack Black,Josh Peck,Seth Rogen,Danny Pino,Rob Corddry
38,female,gentle,melodic,soothing,wistful,refined,Amanda Seyfried,Lea Michele,Audrina Patridge,Sarah Hyland,Kelly Macdonald
62,male,gravelly,authoritative,resonant,commanding,seasoned,James Earl Jones,Andre Braugher,Brian Dennehy,James Cosmo,Gary Busey
29,female,raspy,energetic,playful,sarcastic,bold,Miley Cyrus,Kristen Wiig,Melissa Rauch,Jenny Slate,Rebel Wilson
75,male,cracked,eccentric,mischievous,familiar,sprightly,John Hurt,Don Rickles,Alan Tudyk,Bob Barker,Stephen Fry
44,female,smoky,sultry,knowing,provocative,alluring,Thandie Newton,Morena Baccarin,Olga Kurylenko,Shohreh Aghdashloo,Monica Bellucci
51,male,booming,powerful,intense,unyielding,righteous,Brian Blessed,Ving Rhames,Charles S. Dutton,Andre Braugher,James Earl Jones
79,male,gravely,weary,cynical,gruff,wisdom,Harvey Keitel,Brian Dennehy,James Cosmo,Gary Busey,John Amos
48,female,sharp,witty,dry,acerbic,quick,Kathy Griffin,Maya Rudolph,Janeane Garofalo,Wanda Sykes,Kristen Wiig
35,male,smooth,confident,charming,suave,seductive,Idris Elba,Chiwetel Ejiofor,Henry Cavill,Theo James,Luke Evans
62,male,gravelly,commanding,raspy,booming,authoritative,James Earl Jones,Brian Blessed,Fred Williamson,Andre Braugher,Ron Perlman
35,female,sultry,husky,playful,alluring,vibrant,Morena Baccarin,Thandie Newton,Olivia Munn,Lea Seydoux,Megan Fox
78,female,cracked,acerbic,distinct,unyielding,witty,Phyllis Diller,Dawn French,Miriam Margolyes,Jennifer Saunders,Molly Shannon
41,male,smooth,suave,calculated,persuasive,charming,John Oliver,Hugh Laurie,Damian Lewis,Toby Stephens,Idris Elba
55,male,gravelly,weary,honest,gruff,world-worn,Woody Harrelson,John Amos,Andre Braugher,Gary Busey,James Cosmo
39,female,sharp,sarcastic,quick,dry,cynical,Kathy Griffin,Jenny Slate,Kristen Wiig,Wanda Sykes,Lisa Edelstein
68,male,deep,resonant,formal,dramatic,theatrical,James Earl Jones,Alan Rickman,Morgan Freeman,Brian Dennehy,John Hurt
42,female,melodic,raspy,measured,sultry,dynamic,Olivia Colman,Thandie Newton,Lea Michele,Gemma Atkinson,Sarah Paulson
68,male,booming,gravelly,authoritative,paternal,gruff,James Earl Jones,Brian Blessed,James Cromwell,John Amos,Fred Williamson
31,female,youthful,spirited,whimsical,peppy,vibrant,Amanda Seyfried,Kristen Bell,Taylor Momsen,Kate Voegele,Abigail Breslin
55,male,dry,acerbic,witty,understated,clever,Stephen Fry,John Oliver,David Koechner,David Mamet,Rob Brydon
78,female,shrill,cackling,eccentric,theatrical,unpredictable,Phyllis Diller,Miriam Margolyes,Kathy Griffin,Jennifer Saunders,Dawn French
38,male,smooth,confident,sarcastic,suave,persuasive,Chris Pine,Toby Stephens,Theo James,Colin Donnell,Matthew Goode
29,female,soft,vulnerable,dreamy,gentle,hesitant,Kiernan Shipka,Kelli Berglund,Dreama Walker,Shiri Appleby,Kirsten Dunst
61,male,resonant,wise,measured,thoughtful,powerful,Andre Braugher,James Cosmo,Sean Pertwee,Idris Elba,Hugh Laurie
49,female,gravelly,forceful,determined,unyielding,blunt,Margo Martindale,S. Epatha Merkerson,Alfre Woodard,Taraji P. Henson,Retta
33,male,nasal,energetic,goofy,enthusiastic,hyperactive,Jack Black,Tom Kenny,Seann William Scott,Seth Rogen,Rob Corddry
62,female,gravelly,sultry,measured,enigmatic,powerful,Alfre Woodard,S. Epatha Merkerson,Margo Martindale,Glenn Close,Kathy Griffin
38,male,raspy,whimsical,self-assured,ironic,resonant,Will Arnett,Seth Rogen,John Oliver,Rob Corddry,Zachary Quinto
75,male,booming,gruff,authoritative,veteran,forceful,Brian Blessed,James Earl Jones,Fred Williamson,John Amos,Ron Perlman
41,female,sweet,gentle,melodious,airy,vulnerable,Amanda Seyfried,Jenna Fischer,Sarah Drew,Kelly Macdonald,Lea Michele
53,male,cultured,witty,dry,sarcastic,urbane,Stephen Fry,Hugh Laurie,David Letterman,Simon Callow,Tim Minchin
29,female,youthful,energetic,peppy,bubbly,high-pitched,Kristen Bell,Kiernan Shipka,Taylor Momsen,Abigail Breslin,Dove Cameron
68,male,gravelly,weary,wise,sinister,measured,Harvey Keitel,James Cosmo,Brian Dennehy,Andre Braugher,David Morrissey
35,male,smooth,charming,playful,mischievous,relaxed,Chris Pine,Ryan Phillippe,Keegan Allen,Matthew Goode,Chris Messina
59,female,sharp,sarcastic,caustic,confident,unapologetic,Kathy Griffin,Jennifer Saunders,Wanda Sykes,Molly Shannon,Debi Mazar
46,female,smoky,sensual,intriguing,subtle,cultured,Morena Baccarin,Eva Green,Thandie Newton,Olga Kurylenko,Gillian Jacobs
32,female,husky,playful,sultry,nasal,mischievous,Debi Mazar,Kristen Johnston,Jennifer Ehle,Leslie Mann,Kristen Wiig
68,male,gravelly,booming,wise,authoritative,melancholy,Brian Blessed,James Earl Jones,Andre Braugher,John Amos,Fred Williamson
45,female,gentle,warm,grounded,intimate,soothing,Kelly Macdonald,Retta,Alfre Woodard,Jenna Fischer,Leslie Manville
78,male,raspy,eccentric,dry,witty,crooning,John Hurt,Stephen Fry,Don Rickles,Danny Pino,Jerry Trainor
38,male,smooth,confident,charming,sarcastic,mellow,Jeremy Piven,Chris Pine,Sean Kanan,Theo James,Darren Criss
51,female,powerful,distinctive,fiery,expressive,commanding,Alfre Woodard,Taraji P. Henson,S. Epatha Merkerson,Uzo Aduba,Jenifer Lewis
63,female,deep,smoky,cynical,ironic,acerbic,Glenn Close,Margo Martindale,Molly Shannon,Sanaa Lathan,Wanda Sykes
40,female,sweet,vulnerable,breathy,lyrical,innocent,Amanda Seyfried,Sarah Drew,Kiernan Shipka,Mary-Louise Parker,Lea Michele
71,male,gruff,firm,direct,laconic,gritty,James Cosmo,Fred Williamson,John Amos,David Warner,Ron Perlman
58,male,gravelly,authoritative,melancholy,raspy,wry,Andre Braugher,Andre Braugher,Andre Braugher,Hugh Laurie,Brian Dennehy
71,female,acerbic,cultured,resonant,sarcastic,articulate,Glenn Close,Margo Martindale,Olivia Colman,Glenn Close,Glenn Close
45,male,deep,calm,thoughtful,cultured,smooth,Idris Elba,Chiwetel Ejiofor,Chiwetel Ejiofor,David Oyelowo,John Hurt
63,male,booming,forceful,commanding,emphatic,robust,James Earl Jones,James Earl Jones,Brian Blessed,Andre Braugher,Andre Braugher
78,female,shrill,loud,histrionic,theatrical,eccentric,Phyllis Diller,Molly Shannon,Molly Shannon,Dawn French,Kathy Griffin
58,female,gruff,sultry,caustic,knowing,raspy,Alfre Woodard,Jenifer Lewis,Margo Martindale,S. Epatha Merkerson,Lynn Redgrave
32,male,smooth,ironic,witty,sarcastic,melodic,Darren Criss,Chris Colfer,Tom Kenny,Max Schneider,Hugh Bonneville
71,male,booming,theatrical,authoritative,gravelly,resonant,Brian Blessed,James Earl Jones,Bill Nighy,Fred Williamson,James Cosmo
45,female,sweet,whispering,vulnerable,fragile,hopeful,Amanda Seyfried,Kelly Macdonald,Kiernan Shipka,Sarah Drew,Dreama Walker
63,male,gravelly,cynical,tired,matter-of-fact,gruff,Danny Pino,Harvey Keitel,John Amos,Michael Cudlitz,Steven Bauer
29,female,playful,peppy,youthful,chirpy,energetic,Rebel Wilson,Dove Cameron,Kristen Bell,Kaley Cuoco,Miley Cyrus
78,male,gentle,warm,wise,cultured,calm,Derek Jacobi,John Hurt,Bill Nighy,Stephen Fry,Alan Rickman
41,female,sharp,sardonic,dry,unimpressed,clever,Janeane Garofalo,Ana Gasteyer,Kathy Griffin,Jennifer Saunders,Dawn French
35,male,husky,confident,charismatic,resonant,smooth,Idris Elba,Anthony Mackie,Chiwetel Ejiofor,Sean Kanan,James Lafferty
50,female,powerful,soulful,bold,expressive,dynamic,Taraji P. Henson,Jenifer Lewis,Alfre Woodard,Wanda Sykes,Uzo Aduba
58,female,raspy,sultry,wry,commanding,melancholy,Alfre Woodard,Glenn Close,Margo Martindale,Tilda Swinton,Molly Shannon
32,male,youthful,energetic,sarcastic,quick-witted,expressive,Darren Criss,Tom Kenny,Seth Rogen,Matthew Lillard,Zachary Quinto
71,male,gravelly,wise,authoritative,deep,resonant,James Earl Jones,Andre Braugher,Brian Dennehy,John Hurt,Brian Blessed
45,female,gentle,warm,soothing,compassionate,ethereal,Kelly Macdonald,Kate Voegele,Kelly Reilly,Kristen Bell,Rachel McAdams
29,female,sweet,innocent,playful,bubbly,high-pitched,Dakota Fanning,Amanda Seyfried,Kiernan Shipka,Kristen Johnston,Mary Lynn Rajskub
64,male,gruff,cynical,weary,blunt,world-worn,Harvey Keitel,Fred Williamson,Andre Braugher,Jeremy Sisto,Michael C. Hall
76,male,booming,theatrical,exaggerated,loud,humorous,Brian Blessed,John Goodman,Stephen Fry,Patton Oswalt,Jack Black
41,male,articulate,persuasive,intellectual,measured,sharp,Colin Donnell,Hugh Laurie,Tom Ford,Richard Madden,Jared Harris
52,female,gravelly,unfiltered,acerbic,spirited,vibrant,Kathy Griffin,Debi Mazar,Jennifer Saunders,Wanda Sykes,Retta
